区	-0.052186	0.630478	0.027923	0.259676	0.341336	-0.494611	-0.167173	-0.398846	-0.059424	-0.039716	0.212070	0.273011	-0.087840	-0.493247	0.232052	-0.147558	-0.000629	0.049996	0.050602	0.112901	-0.123110	-0.446108	-0.517262	-0.587852	0.257418	-0.338650	-0.302091	0.536837	0.354548	-0.124916	-0.453736	0.637673	0.503572	-0.149528	0.822136	0.077195	0.633903	-0.652221	0.398998	-0.386094	-0.451082	-0.308789	-0.307711	0.068607	0.359550	0.528660	-0.191777	0.796358	-0.085542	-0.189912	O
人	-0.047324	0.164656	-0.043693	0.569013	0.653670	-0.144184	0.252612	-0.345986	0.367148	0.212034	0.398237	0.183664	0.797497	-0.249084	-0.004754	-0.000847	-0.021081	0.159329	-0.129951	-0.037517	-0.462657	-0.170721	0.160628	-0.074122	-0.332338	0.413578	0.276153	-0.307178	0.079356	0.261756	-0.165351	-0.158333	0.061232	-0.266962	-0.163148	0.739551	0.526695	-0.011961	0.538746	-0.273146	-0.009523	-0.075700	0.408238	-0.415604	0.104301	-0.297331	-0.154469	0.035122	-0.182899	-0.128270	O
。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
主	-0.349075	0.358490	0.172455	0.079261	-0.035153	0.123638	0.315197	-0.262083	-0.115316	-0.011274	0.455837	0.249132	-0.293048	-0.006647	0.105854	-0.113153	0.036516	0.480143	-0.296164	0.230055	-0.549037	-0.035658	-0.175562	-0.205044	-0.406714	0.384411	0.066303	-0.296726	0.095966	-0.211233	0.028854	-0.070307	0.197759	-0.341580	-0.453159	0.138899	0.321141	-0.797614	0.595166	-0.047725	-0.118899	-0.264278	0.175580	-0.208950	0.434096	-0.175644	-0.009743	0.183861	-0.331149	-0.164448	O
因	0.451624	0.285462	0.356177	-0.044936	0.220731	-0.431437	0.764609	-0.146381	-0.147135	-0.175117	0.463172	-0.083058	-0.122085	-0.238197	0.016605	-0.052462	-0.095236	0.087522	0.072936	-0.097689	0.118057	-0.681823	-0.158472	0.213912	-0.320570	0.046855	-0.021896	-0.455468	-0.031892	0.600145	-0.027601	-0.223617	0.434358	-0.252161	-0.335669	-0.129378	0.080776	-0.112444	0.163141	-0.144578	0.159567	0.070788	0.162270	0.022665	0.419144	0.286107	-0.229919	-0.095432	0.100449	0.054222	O
上	-0.035258	0.185560	0.175179	-0.301554	-0.076894	-0.313115	0.065373	0.109602	-0.274229	-0.105312	0.174330	0.167358	-0.044147	0.093560	0.315620	-0.019371	0.100451	-0.173543	0.248122	-0.346736	-0.252544	-0.029219	-0.296504	-0.076451	-0.254550	0.218777	0.193038	-0.397854	-0.090685	-0.259984	-0.209693	-0.092985	0.030720	-0.135459	-0.231990	0.325860	-0.060978	0.047824	0.285077	-0.473225	0.094374	-0.301782	0.203396	-0.371739	0.337930	0.105870	-0.019972	0.521887	-0.411100	0.107035	Bo-B
腹	0.406608	0.121674	0.162049	-0.253660	0.156629	0.399474	0.018105	0.051667	-0.416641	-0.390997	0.292039	-0.307355	0.335509	0.251817	0.289951	-0.077183	-0.142255	0.210925	0.151638	-0.266679	-0.190188	-0.412917	-0.291618	0.052819	0.257690	0.212880	-0.202688	-0.200111	0.014304	0.371132	-0.109279	0.333700	0.209617	0.220681	0.025912	-0.044414	-0.087763	-0.151626	-0.000777	-0.360678	-0.229669	0.035378	0.085820	0.035760	-0.405221	0.667756	0.162823	0.720090	-0.310253	0.074512	Bo-I
部	0.190891	0.187707	0.258641	-0.187104	-0.296598	0.273653	0.212049	0.262376	-0.215447	-0.053205	0.059558	-0.041064	-0.036031	0.109060	0.100680	0.011170	-0.180930	0.007594	0.321211	-0.596169	-0.440240	-0.157729	-0.112820	-0.229776	0.069813	0.376671	0.090790	0.220901	-0.293648	0.142738	0.120943	0.304197	0.148535	-0.023163	-0.086896	-0.105897	-0.079906	0.089620	-0.097035	-0.443462	0.006158	0.139511	0.050919	-0.378758	0.178662	0.417238	0.222711	0.270394	-0.294735	-0.369545	Bo-I
、	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
腰	0.268534	0.154951	0.108948	-0.056154	-0.319770	0.233543	0.230918	0.685812	-0.088915	0.136019	0.382798	-0.755122	-0.268215	-0.183520	0.571871	0.021479	-0.276269	0.075185	0.614279	-0.475408	-0.103857	-0.447986	0.373609	-0.045030	-0.257948	-0.318889	-0.223740	-0.194948	-0.571826	0.163726	0.112211	0.285419	-0.058731	-0.250078	0.245995	0.443837	0.017547	-0.123558	0.351939	-0.364446	-0.399967	0.138287	0.563815	-0.461433	0.306483	-0.093678	-0.056168	0.186150	-0.705714	0.225634	Bo-B
部	0.190891	0.187707	0.258641	-0.187104	-0.296598	0.273653	0.212049	0.262376	-0.215447	-0.053205	0.059558	-0.041064	-0.036031	0.109060	0.100680	0.011170	-0.180930	0.007594	0.321211	-0.596169	-0.440240	-0.157729	-0.112820	-0.229776	0.069813	0.376671	0.090790	0.220901	-0.293648	0.142738	0.120943	0.304197	0.148535	-0.023163	-0.086896	-0.105897	-0.079906	0.089620	-0.097035	-0.443462	0.006158	0.139511	0.050919	-0.378758	0.178662	0.417238	0.222711	0.270394	-0.294735	-0.369545	Bo-I
疼	-0.027419	0.089633	0.210135	-0.241816	0.082416	-0.196247	0.613226	0.820557	-0.185842	0.279889	0.669753	-0.527152	-0.183162	0.137310	0.261990	0.129934	-0.133276	0.408929	0.728955	-0.322613	-0.153205	-0.340842	-0.000084	-0.321377	-0.599854	-0.015791	0.060948	0.062915	-0.558351	0.342060	0.366506	0.002332	-0.222398	-0.315636	0.163510	-0.532992	-0.490402	0.401527	0.233504	-0.226524	-0.372053	0.400914	0.374834	-0.698243	0.116167	0.120446	0.327635	0.620625	-0.493944	0.256341	Sy-B
痛	0.081487	0.339187	0.101550	-0.387166	-0.029094	-0.033155	0.098807	0.187417	-0.204620	-0.177229	0.361663	-0.376737	0.107647	-0.142528	0.081218	-0.055945	-0.000672	0.461494	0.227269	-0.094627	-0.083869	-0.432895	-0.125443	-0.037381	0.091868	-0.198269	-0.089565	-0.050304	-0.371440	0.223308	0.161802	0.317477	0.125350	-0.212793	0.103971	-0.216287	-0.153297	-0.096536	-0.030415	-0.394985	-0.185867	-0.092140	0.212331	-0.448728	0.171000	0.618679	0.280405	0.431384	-0.333158	0.143546	Sy-I
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
天	0.599590	0.265611	0.105179	0.092914	0.179797	-0.214518	0.720782	-0.090227	-0.435848	0.439602	0.372650	-0.018424	0.190240	-0.008582	0.323630	-0.296113	0.198603	0.546134	-0.490820	-0.153110	-0.126377	-0.283237	-0.128270	0.069129	-0.341364	-0.157448	0.154508	0.067346	0.213822	0.607714	0.644474	-0.016451	0.051766	-0.242252	-0.352252	-0.374429	0.239443	-0.007307	0.018670	-0.039697	0.167292	-0.061252	-0.025943	-0.017899	0.293353	0.015999	-0.385665	0.623482	-0.165221	0.479187	O
入	0.653879	0.354012	0.270759	0.111258	-0.084067	0.068121	0.713659	0.092165	-0.256130	0.198776	0.052599	0.061168	0.306275	-0.550410	0.419114	-0.140124	0.043972	0.175419	0.087963	-0.325437	-0.067887	-0.351345	-0.092314	0.110141	-0.191178	0.085460	-0.012279	0.042914	0.228513	0.394756	0.115131	-0.081819	-0.135970	-0.249431	0.013327	0.092076	0.453921	-0.196596	-0.399514	-0.015953	0.028370	0.007664	-0.029984	-0.172325	0.111579	0.290288	-0.666501	0.028302	0.027344	0.413811	O
院	0.582123	0.364938	0.616289	0.216023	0.063470	0.179304	0.397318	0.060544	-0.338810	0.277642	-0.080003	0.044740	0.267729	-0.550173	0.270720	0.126342	-0.017686	-0.018644	0.012690	-0.467566	-0.188967	-0.305285	-0.225259	-0.097662	-0.128244	-0.004314	-0.349496	-0.159995	0.361416	0.522419	0.127002	-0.080976	0.023974	-0.260880	-0.058153	0.155772	0.171484	-0.283158	-0.011948	-0.040680	-0.146100	-0.120996	0.084662	-0.200136	0.118204	-0.019432	-0.511537	-0.047615	0.162959	0.221645	O
。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
																																																			
中	0.047524	-0.169551	-0.071931	-0.097727	0.175140	0.075200	0.037875	-0.195230	0.117351	-0.025593	0.020617	0.408212	-0.140849	-0.331651	-0.089527	0.210816	0.059581	-0.073995	-0.057003	-0.032243	-0.271254	-0.049955	-0.001371	0.146836	-0.258452	-0.058531	-0.012794	0.055801	-0.003962	0.020914	0.172413	0.036066	-0.056460	-0.401501	0.078616	0.082992	0.165224	-0.067693	0.384012	-0.080985	0.399264	-0.232625	0.078935	-0.206292	0.503024	0.168610	-0.423017	0.060771	-0.395127	-0.327830	O
年	0.517743	-0.019533	0.213819	0.363122	0.512866	-0.412991	0.686656	-0.357394	-0.222516	-0.238002	0.279132	0.026272	-0.059100	-0.331024	0.349391	0.170435	0.163129	0.038582	-0.173168	-0.196589	0.278876	-0.941952	0.109784	0.206522	-0.277264	-0.190122	-0.111195	-0.146954	0.027884	0.423459	0.386408	-0.328252	0.110684	-0.207996	-0.103273	0.115102	-0.036584	-0.236639	0.121436	-0.168581	-0.113354	-0.233607	0.267789	-0.208249	0.618769	0.361627	-0.467275	0.152241	0.266102	-0.112289	O
男	0.504630	-0.293839	0.199540	-0.171913	0.652733	-0.787136	1.369863	-0.371688	0.380740	0.160100	0.032855	0.359260	-0.687801	-0.483760	-0.161597	-0.363757	-0.177156	0.000943	0.132961	0.352103	-0.396355	-0.925822	-0.283788	0.295729	-0.638645	0.024396	0.233682	-0.603430	-0.149045	0.837636	0.230216	0.038094	0.718630	0.265233	-0.140544	-0.039160	0.442986	-0.746982	0.413619	0.161951	0.326511	0.303824	0.540834	-0.773453	0.430028	0.386148	-0.530777	-0.305759	0.115178	0.202002	O
性	0.275105	0.451722	-0.324697	-0.097799	-0.270617	-0.340291	0.231919	-0.615251	0.345565	-0.152650	0.065165	-0.094343	-0.158663	-0.069491	0.097714	0.068937	-0.170443	-0.051338	0.144615	0.270174	-0.314710	-0.517435	0.011265	0.110204	0.238949	-0.093113	0.005452	0.068535	0.060269	0.229696	-0.206734	0.047393	0.275685	0.133131	-0.236299	-0.001895	0.157971	-0.081733	-0.057377	-0.089221	0.129342	0.103549	0.384304	-0.268350	0.299864	0.582433	-0.267846	0.066516	-0.160935	-0.263605	O
,	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
岁	0.155483	-0.052854	0.272934	0.366036	0.453302	-0.273168	0.833754	-0.237104	0.063369	0.002895	0.714260	0.271376	-0.419749	-0.165195	-0.187031	-0.661424	0.369188	0.023821	-0.370326	0.033418	-0.135207	-0.663548	-0.190921	0.884142	-0.331295	0.441014	0.217894	-0.301371	-0.019571	1.011509	0.257836	0.359184	0.418306	-0.125447	-0.442521	0.231788	0.164079	-0.372414	0.734259	-0.260944	0.555457	0.814165	0.220632	0.446104	0.964465	-0.013553	-0.468324	0.267131	0.466923	0.366577	O
,	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
主	-0.349075	0.358490	0.172455	0.079261	-0.035153	0.123638	0.315197	-0.262083	-0.115316	-0.011274	0.455837	0.249132	-0.293048	-0.006647	0.105854	-0.113153	0.036516	0.480143	-0.296164	0.230055	-0.549037	-0.035658	-0.175562	-0.205044	-0.406714	0.384411	0.066303	-0.296726	0.095966	-0.211233	0.028854	-0.070307	0.197759	-0.341580	-0.453159	0.138899	0.321141	-0.797614	0.595166	-0.047725	-0.118899	-0.264278	0.175580	-0.208950	0.434096	-0.175644	-0.009743	0.183861	-0.331149	-0.164448	O
因	0.451624	0.285462	0.356177	-0.044936	0.220731	-0.431437	0.764609	-0.146381	-0.147135	-0.175117	0.463172	-0.083058	-0.122085	-0.238197	0.016605	-0.052462	-0.095236	0.087522	0.072936	-0.097689	0.118057	-0.681823	-0.158472	0.213912	-0.320570	0.046855	-0.021896	-0.455468	-0.031892	0.600145	-0.027601	-0.223617	0.434358	-0.252161	-0.335669	-0.129378	0.080776	-0.112444	0.163141	-0.144578	0.159567	0.070788	0.162270	0.022665	0.419144	0.286107	-0.229919	-0.095432	0.100449	0.054222	O
:	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
腹	0.406608	0.121674	0.162049	-0.253660	0.156629	0.399474	0.018105	0.051667	-0.416641	-0.390997	0.292039	-0.307355	0.335509	0.251817	0.289951	-0.077183	-0.142255	0.210925	0.151638	-0.266679	-0.190188	-0.412917	-0.291618	0.052819	0.257690	0.212880	-0.202688	-0.200111	0.014304	0.371132	-0.109279	0.333700	0.209617	0.220681	0.025912	-0.044414	-0.087763	-0.151626	-0.000777	-0.360678	-0.229669	0.035378	0.085820	0.035760	-0.405221	0.667756	0.162823	0.720090	-0.310253	0.074512	Sy-B
痛	0.081487	0.339187	0.101550	-0.387166	-0.029094	-0.033155	0.098807	0.187417	-0.204620	-0.177229	0.361663	-0.376737	0.107647	-0.142528	0.081218	-0.055945	-0.000672	0.461494	0.227269	-0.094627	-0.083869	-0.432895	-0.125443	-0.037381	0.091868	-0.198269	-0.089565	-0.050304	-0.371440	0.223308	0.161802	0.317477	0.125350	-0.212793	0.103971	-0.216287	-0.153297	-0.096536	-0.030415	-0.394985	-0.185867	-0.092140	0.212331	-0.448728	0.171000	0.618679	0.280405	0.431384	-0.333158	0.143546	Sy-I
、	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
腹	0.406608	0.121674	0.162049	-0.253660	0.156629	0.399474	0.018105	0.051667	-0.416641	-0.390997	0.292039	-0.307355	0.335509	0.251817	0.289951	-0.077183	-0.142255	0.210925	0.151638	-0.266679	-0.190188	-0.412917	-0.291618	0.052819	0.257690	0.212880	-0.202688	-0.200111	0.014304	0.371132	-0.109279	0.333700	0.209617	0.220681	0.025912	-0.044414	-0.087763	-0.151626	-0.000777	-0.360678	-0.229669	0.035378	0.085820	0.035760	-0.405221	0.667756	0.162823	0.720090	-0.310253	0.074512	Sy-B
胀	-0.075654	0.122415	0.280179	-0.440012	0.388603	-0.211070	0.098266	0.574919	-0.399763	-0.108952	0.481631	-0.486470	0.145478	0.375189	-0.040907	0.089540	-0.184254	0.302107	0.461377	-0.337090	-0.692166	-0.090188	-0.603204	-0.260994	-0.127058	-0.032170	-0.321492	0.051697	-0.355458	0.578994	0.271855	0.318397	-0.359789	0.269273	-0.161003	-0.206654	0.095107	-0.273111	0.284913	-0.186037	-0.238866	0.386716	-0.109686	0.119401	0.050215	0.761796	0.573097	0.469049	-0.131632	0.223802	Sy-I
3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
天	0.599590	0.265611	0.105179	0.092914	0.179797	-0.214518	0.720782	-0.090227	-0.435848	0.439602	0.372650	-0.018424	0.190240	-0.008582	0.323630	-0.296113	0.198603	0.546134	-0.490820	-0.153110	-0.126377	-0.283237	-0.128270	0.069129	-0.341364	-0.157448	0.154508	0.067346	0.213822	0.607714	0.644474	-0.016451	0.051766	-0.242252	-0.352252	-0.374429	0.239443	-0.007307	0.018670	-0.039697	0.167292	-0.061252	-0.025943	-0.017899	0.293353	0.015999	-0.385665	0.623482	-0.165221	0.479187	O
。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
于	0.110672	0.016822	-0.047030	0.131537	0.161413	-0.485615	0.188787	-0.322679	-0.048491	-0.258875	0.336875	0.336481	0.342231	-0.288420	0.521815	-0.106348	-0.135201	-0.270757	-0.059061	-0.446514	0.044685	-0.684660	0.022491	-0.465007	-0.430646	0.444508	-0.112064	-0.122711	0.178466	0.316283	0.468094	-0.041009	0.215993	0.062197	-0.151572	0.352636	-0.074257	0.068321	0.250250	-0.128041	-0.011538	-0.436998	0.434847	0.230137	0.217720	0.203004	-0.468778	-0.001762	-0.032838	0.129472	O
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
,	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
:	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
入	0.653879	0.354012	0.270759	0.111258	-0.084067	0.068121	0.713659	0.092165	-0.256130	0.198776	0.052599	0.061168	0.306275	-0.550410	0.419114	-0.140124	0.043972	0.175419	0.087963	-0.325437	-0.067887	-0.351345	-0.092314	0.110141	-0.191178	0.085460	-0.012279	0.042914	0.228513	0.394756	0.115131	-0.081819	-0.135970	-0.249431	0.013327	0.092076	0.453921	-0.196596	-0.399514	-0.015953	0.028370	0.007664	-0.029984	-0.172325	0.111579	0.290288	-0.666501	0.028302	0.027344	0.413811	O
院	0.582123	0.364938	0.616289	0.216023	0.063470	0.179304	0.397318	0.060544	-0.338810	0.277642	-0.080003	0.044740	0.267729	-0.550173	0.270720	0.126342	-0.017686	-0.018644	0.012690	-0.467566	-0.188967	-0.305285	-0.225259	-0.097662	-0.128244	-0.004314	-0.349496	-0.159995	0.361416	0.522419	0.127002	-0.080976	0.023974	-0.260880	-0.058153	0.155772	0.171484	-0.283158	-0.011948	-0.040680	-0.146100	-0.120996	0.084662	-0.200136	0.118204	-0.019432	-0.511537	-0.047615	0.162959	0.221645	O
。	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
																																																			
b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
s	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	O
头	0.259981	0.181939	0.204358	0.183662	0.068576	-0.260710	0.219424	-0.065290	-0.215243	-0.154893	0.043513	-0.234868	0.114927	-0.075033	-0.255919	-0.037849	-0.374658	0.591124	-0.196464	-0.390381	0.002584	-0.054406	-0.399712	0.090799	-0.449929	-0.072770	0.144119	-0.014852	-0.354768	0.068080	0.185405	-0.091311	-0.146178	-0.226502	-0.318938	-0.068386	-0.511084	-0.394222	0.184328	-0.412812	-0.312907	0.215592	0.546716	0.313520	0.082231	0.681022	0.126905	-0.025327	-0.382296	-0.147602	Bo-B
部	0.190891	0.187707	0.258641	-0.187104	-0.296598	0.273653	0.212049	0.262376	-0.215447	-0.053205	0.059558	-0.041064	-0.036031	0.109060	0.100680	0.011170	-0.180930	0.007594	0.321211	-0.596169	-0.440240	-0.157729	-0.112820	-0.229776	0.069813	0.376671	0.090790	0.220901	-0.293648	0.142738	0.120943	0.304197	0.148535	-0.023163	-0.086896	-0.105897	-0.079906	0.089620	-0.097035	-0.443462	0.006158	0.139511	0.050919	-0.378758	0.178662	0.417238	0.222711	0.270394	-0.294735	-0.369545	Bo-I
双	0.231586	0.115291	0.176015	-0.307894	0.032281	0.014520	0.105758	-0.081892	-0.122688	0.006838	0.018656	0.263568	-0.026604	0.007256	0.144683	0.310169	0.015821	0.100678	0.402577	-0.081623	-0.488019	-0.053400	0.253568	0.028127	0.086659	0.092086	0.147787	0.326555	-0.069914	-0.196422	-0.162165	0.375610	0.446882	0.149885	0.125421	0.022130	-0.039386	-0.341929	0.189979	-0.142734	-0.260796	-0.127086	-0.107465	-0.147373	0.713292	0.442875	0.147167	0.266258	0.138074	0.060139	Bo-B
上	-0.035258	0.185560	0.175179	-0.301554	-0.076894	-0.313115	0.065373	0.109602	-0.274229	-0.105312	0.174330	0.167358	-0.044147	0.093560	0.315620	-0.019371	0.100451	-0.173543	0.248122	-0.346736	-0.252544	-0.029219	-0.296504	-0.076451	-0.254550	0.218777	0.193038	-0.397854	-0.090685	-0.259984	-0.209693	-0.092985	0.030720	-0.135459	-0.231990	0.325860	-0.060978	0.047824	0.285077	-0.473225	0.094374	-0.301782	0.203396	-0.371739	0.337930	0.105870	-0.019972	0.521887	-0.411100	0.107035	Bo-I
肢	0.470006	-0.043664	-0.072844	-0.422285	0.113438	-0.175187	0.307201	0.214312	-0.238576	-0.137611	-0.036714	-0.255073	0.274251	0.131822	0.266148	0.440952	-0.148649	0.446743	0.174967	-0.102942	-0.130252	0.150492	-0.178844	-0.289285	-0.148370	0.519913	0.473430	-0.126292	-0.166735	-0.316347	-0.255187	0.168106	-0.005778	-0.071042	0.466412	0.027456	-0.084869	-0.507024	0.128017	-0.254231	-0.293264	0.086767	0.782776	-0.437793	0.583376	0.466986	0.240462	0.208410	0.407745	0.871694	Bo-I
外	-0.011435	0.496191	-0.047368	0.079535	-0.132817	0.111294	-0.401481	0.125657	-0.523094	0.285228	-0.066262	0.118855	0.444920	-0.214114	-0.152890	-0.181074	0.002581	0.198074	0.139735	0.020760	0.095777	-0.271040	-0.096397	0.373051	-0.287013	-0.104345	-0.172203	0.361740	-0.080686	0.259236	0.177684	-0.218993	0.564079	0.496882	-0.063617	-0.163402	0.195641	0.060813	0.380091	-0.383575	-0.128379	0.356663	0.175166	-0.155476	0.082820	0.182421	0.031191	0.303573	0.051202	-0.196277	O
伤	0.275282	0.369945	-0.432209	0.060323	0.401406	0.273990	-0.020700	0.856436	-0.244906	0.599653	-0.428893	0.179791	0.271189	0.030843	-0.167772	0.166658	-0.164303	0.637415	0.717001	0.165136	-0.011781	-0.373318	-0.064049	0.258380	-0.826534	-0.120877	-0.450649	0.161432	-0.504565	0.062586	0.085963	-0.448965	0.302280	-0.205828	0.377575	-0.143892	-0.109612	0.401090	0.679441	0.074988	0.377499	0.648806	0.161909	-0.299836	-0.234360	0.177597	-0.248942	0.672204	-0.301879	-0.508513	O
后	-0.031966	0.446695	-0.044140	0.152259	0.058762	0.005535	0.380579	0.098831	-0.322080	0.183995	0.081551	0.309284	0.445167	-0.194438	0.127688	0.208391	-0.042422	0.037520	-0.022295	-0.128328	-0.019838	-0.090666	-0.014209	-0.172798	-0.269722	0.100885	0.061616	-0.244208	0.195204	0.335388	0.337060	-0.146990	-0.174612	-0.217238	-0.388105	0.164413	0.275952	-0.108901	0.216973	-0.082997	-0.021435	-0.037612	-0.017250	-0.297933	0.055242	-0.103521	-0.163365	0.205463	-0.384752	-0.109737	O
疼	-0.027419	0.089633	0.210135	-0.241816	0.082416	-0.196247	0.613226	0.820557	-0.185842	0.279889	0.669753	-0.527152	-0.183162	0.137310	0.261990	0.129934	-0.133276	0.408929	0.728955	-0.322613	-0.153205	-0.340842	-0.000084	-0.321377	-0.599854	-0.015791	0.060948	0.062915	-0.558351	0.342060	0.366506	0.002332	-0.222398	-0.315636	0.163510	-0.532992	-0.490402	0.401527	0.233504	-0.226524	-0.372053	0.400914	0.374834	-0.698243	0.116167	0.120446	0.327635	0.620625	-0.493944	0.256341	Sy-B
