,FilePath,Text,T_start,T_end,Annoted,AnnotET,Learned,LearnET
160,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-212.txt,L4/5椎间隙水平椎体边缘,124,136,L4/5椎间隙水平椎体边缘,Bo,L4/5椎间隙,Bo
161,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-212.txt,L5/S1椎间隙水平椎体后缘,146,159,L5/S1椎间隙水平椎体后缘,Bo,L5/S1椎间隙,Bo
162,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-212.txt,L3-5椎体骨质边缘,177,186,L3-5椎体骨质边缘,Bo,L3-5椎体,Bo
163,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-213.txt,类风湿性关节炎,23,29,类风湿性关节炎,Si,风湿性关节炎,Si
164,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-213.txt,颈肩部,106,108,颈,Bo,颈肩部,Bo
165,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-213.txt,颈肩部,106,108,肩部,Bo,颈肩部,Bo
166,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-213.txt,颈复康,138,140,颈复康,Tr,,
167,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-213.txt,C3/4、C4/5、C5/6、C6/7左侧椎间孔,251,274,C3/4、C4/5、C5/6、C6/7左侧椎间孔,Bo,C4/5、C5/6、C6/7左侧椎间孔,Bo
168,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-213.txt,C6/7椎间隙水平椎体前缘,278,290,C6/7椎间隙水平椎体前缘,Bo,C6/7椎间隙,Bo
169,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-214.txt,硬膜囊前缘,182,186,硬膜囊前缘,Bo,硬膜囊,Bo
170,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-214.txt,部分椎小关节突,215,221,部分椎小关节突,Bo,椎小关节突,Bo
171,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-214.txt,部分椎小关节间隙,225,232,部分椎小关节间隙,Bo,椎小关节间隙,Bo
172,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-216.txt,椎间隙,237,239,椎间隙,Bo,,
173,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-216.txt,椎体边缘,262,265,椎体边缘,Bo,,
174,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-216.txt,椎体边缘,288,291,椎体边缘,Bo,,
175,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-216.txt,部分椎小关节,306,311,部分椎小关节,Bo,椎小关节,Bo
176,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-223.txt,前列腺炎,30,33,前列腺炎,Si,前列腺,Bo
177,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-223.txt,L4-S1椎体棘突两侧,373,383,L4-S1椎体棘突,Bo,L4-S1椎体棘突两侧,Bo
178,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-225.txt,腰椎,111,112,腰椎,Bo,,
179,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-229.txt,颈椎侧、双斜位片,274,281,,,颈椎侧、双斜位片,Ch
180,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-229.txt,余椎体及各附件,316,322,余椎体,Bo,余椎体及各附件,Bo
181,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-231.txt,右下肢,238,240,,,右下肢,Bo
182,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-231.txt,椎体边缘,314,317,,,椎体边缘,Bo
183,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-231.txt,硬膜囊,348,350,,,硬膜囊,Bo
184,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-240.txt,消化性溃疡,31,35,消化性溃疡,Si,溃疡,Sy
185,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-240.txt,青光眼,37,39,青光眼,Si,青光眼,Tr
186,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-240.txt,腰3/4、腰4/5、腰5/骶1椎间盘,167,184,腰3/4、腰4/5、腰5/骶1椎间盘,Bo,腰,Ch
187,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-240.txt,腰3/4、腰4/5、腰5/骶1椎间盘,167,184,腰3/4、腰4/5、腰5/骶1椎间盘,Bo,腰4/5、腰5/骶1椎间盘,Bo
188,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-240.txt,L4-S1椎体棘突两侧,308,318,L4-S1椎体棘突,Bo,L4-S1椎体棘突两侧,Bo
189,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-256.txt,血压值,71,73,血压值,Ch,,
190,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-256.txt,头孢,154,155,头孢,Tr,头孢,Sy
191,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-256.txt,止咳、化痰、平喘药,309,317,止咳、化痰、平喘药,Tr,止咳,Tr
192,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-256.txt,止咳、化痰、平喘药,309,317,止咳、化痰、平喘药,Tr,化痰,Tr
193,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-256.txt,止咳、化痰、平喘药,309,317,止咳、化痰、平喘药,Tr,平喘,Tr
194,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-256.txt,痰,352,352,痰,Bo,,
195,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-256.txt,关节,367,368,关节,Bo,,
196,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-256.txt,克氏症,601,603,克氏症,Ch,,
197,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-256.txt,双侧巴氏,605,608,,,双侧巴氏,Bo
198,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-263.txt,精神病,14,16,精神病,Si,,
199,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-263.txt,右侧踝部,186,189,踝部,Bo,右侧踝部,Bo
200,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-263.txt,头颅CT、腰椎CT,210,218,头颅CT,Ch,头颅CT、腰椎CT,Ch
201,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-263.txt,头颅CT、腰椎CT,210,218,腰椎CT,Ch,头颅CT、腰椎CT,Ch
202,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-263.txt,右踝关节DR片,237,243,右踝关节DR,Ch,右踝关节DR片,Ch
203,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-263.txt,左侧耳屏,311,314,左侧耳屏,Bo,,
204,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-263.txt,腰部,408,409,腰,Bo,腰部,Bo
205,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-263.txt,右侧腰3-4椎旁,424,431,右侧腰3-4椎,Bo,右侧腰3-4椎旁,Bo
206,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-263.txt,头颅CT、腰椎CT,487,495,头颅CT,Ch,头颅CT、腰椎CT,Ch
207,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-263.txt,头颅CT、腰椎CT,487,495,腰椎CT,Ch,头颅CT、腰椎CT,Ch
208,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-264.txt,双侧膝关节置换术,31,38,双侧膝关节置换术,Tr,双侧膝关节,Bo
209,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-264.txt,湿性啰音,366,369,,,湿性啰音,Ch
210,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-264.txt,全腹,408,409,腹,Bo,全腹,Bo
211,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-264.txt,冠状动脉走行区,544,550,冠状动脉走行区,Bo,冠状动脉,Bo
212,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-268.txt,流感,76,77,流感,Si,,
213,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-268.txt,风疹,80,81,风疹,Si,风疹,Sy
214,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-268.txt,结核病,126,128,结核,Si,结核病,Si
215,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-268.txt,人工流产,148,151,人工流产,Tr,,
216,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-268.txt,胎方位,273,275,胎方位,Ch,,
217,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-268.txt,头,284,284,头,Bo,,
218,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-268.txt,头,317,317,头,Bo,,
219,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-268.txt,胎儿双顶径,383,387,胎儿双顶径,Ch,,
220,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-268.txt,股骨长,394,396,股骨长,Ch,,
221,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-268.txt,宫体后壁胎盘,404,409,宫体后壁胎盘,Bo,,
222,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-268.txt,右枕,413,414,,,右枕,Bo
223,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-268.txt,脐带,452,453,脐带,Bo,,
224,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-272.txt,口服药物,36,39,口服药物,Tr,,
225,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-272.txt,血压,53,54,血压,Ch,,
226,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-272.txt,尿常规检查,159,163,尿常规检查,Ch,尿常规,Ch
227,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-272.txt,彩超检查,519,522,彩超检查,Ch,彩超,Ch
228,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-274.txt,尿痛,47,48,,,尿痛,Sy
229,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-274.txt,盗汗,136,137,盗汗,Bo,,
230,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-274.txt,头颅,158,159,,,头颅,Bo
231,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-277.txt,胃,48,48,胃,Bo,,
232,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-278.txt,裂开,77,78,裂开,Sy,,
233,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-278.txt,阑尾切除术,115,119,,,阑尾切除术,Tr
234,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-278.txt,五官,214,215,五官,Bo,,
235,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-278.txt,颈动脉,237,239,颈,Bo,颈动脉,Bo
236,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-278.txt,肛门、外生殖器,404,410,肛门、外生殖器,Bo,肛门,Bo
237,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-278.txt,肛门、外生殖器,404,410,肛门、外生殖器,Bo,外生殖器,Bo
238,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-278.txt,裂开,514,515,裂开,Sy,,
239,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-280.txt,左侧头顶部,54,58,左侧头顶部,Bo,头顶部,Bo
240,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-280.txt,伤口边缘,75,78,伤口边缘,Bo,,
241,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-281.txt,对磺胺类药物,49,54,磺胺类药物,Tr,对磺胺类药物,Tr
242,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-282.txt,直肠癌,9,11,直肠癌,Si,,
243,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-282.txt,肠道腹部,30,33,肠道,Bo,肠道腹部,Bo
244,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-282.txt,肠道腹部,30,33,腹部,Bo,肠道腹部,Bo
245,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-282.txt,便,77,77,,,便,Bo
246,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-282.txt,神经系统查体,310,315,神经系统查体,Ch,查体,Ch
247,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-285.txt,干湿啰音,199,202,湿啰音,Ch,干湿啰音,Ch
248,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-285.txt,肛诊,274,275,肛诊,Ch,,
249,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-29.txt,体健,14,15,体健,Bo,,
250,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-29.txt,胸膜,237,238,,,胸膜,Bo
251,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-29.txt,右锁骨中线第Ⅴ肋间,258,266,右锁骨中线第Ⅴ肋,Bo,右锁骨中线第Ⅴ肋间,Bo
252,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-29.txt,右侧输尿管,379,383,,,右侧输尿管,Bo
253,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-29.txt,左侧,392,393,左侧,Bo,,
254,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-29.txt,对称,444,445,,,对称,Sy
255,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-290.txt,胀痛,40,41,胀痛,Sy,,
256,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-290.txt,腹泻,119,120,腹泻,Sy,腹,Bo
257,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-290.txt,腰3-5椎棘突间隙,259,267,腰3-5椎,Bo,腰3-5椎棘突间隙,Bo
258,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-290.txt,腰方肌,290,292,腰,Bo,腰方肌,Bo
259,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-290.txt,麻木无力,395,398,麻木无力,Sy,麻木,Sy
260,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-290.txt,麻木无力,395,398,麻木无力,Sy,无力,Sy
261,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-290.txt,L3/4、L4/5椎间盘,433,444,L3/4、L4/5椎间盘,Bo,L4/5椎间盘,Bo
262,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-290.txt,椎管,459,460,椎管,Bo,,
263,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-290.txt,脾、胰,506,508,脾、胰,Bo,脾,Bo
264,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-290.txt,脾、胰,506,508,脾、胰,Bo,胰,Bo
265,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-292.txt,慢性浅表性胃炎,12,18,慢性浅表性胃炎,Si,,
266,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-292.txt,头晕,74,75,,,头晕,Sy
267,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-292.txt,恶心,86,87,,,恶心,Sy
268,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-292.txt,呕吐,89,90,,,呕吐,Sy
269,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-292.txt,呕吐,92,93,,,呕吐,Sy
270,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-292.txt,胃,104,104,胃,Bo,,
271,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-292.txt,无力,122,123,,,无力,Sy
272,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-292.txt,心悸,160,161,,,心悸,Sy
273,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-292.txt,胸闷,164,165,,,胸闷,Sy
274,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-292.txt,胸痛,167,168,,,胸痛,Sy
275,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-292.txt,放射痛,171,173,,,放射痛,Ch
276,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-292.txt,发绀,254,255,,,发绀,Sy
277,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-292.txt,病理性杂音,296,300,,,病理性杂音,Ch
278,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-292.txt,水肿,339,340,,,水肿,Sy
279,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-292.txt,AVF、qR,401,406,,,AVF、qR,Ch
280,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-39.txt,双膝部右手右肘,51,57,双膝部,Bo,双膝部右手右肘,Bo
281,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-39.txt,双膝部右手右肘,51,57,右手右肘,Bo,双膝部右手右肘,Bo
282,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-39.txt,软组织,108,110,,,软组织,Bo
283,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-39.txt,双膝、右手背,162,167,双膝、右手背,Bo,双膝,Bo
284,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-39.txt,双膝、右手背,162,167,双膝、右手背,Bo,右手背,Bo
285,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-39.txt,神经系统查体,185,190,神经系统查体,Ch,查体,Ch
286,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-39.txt,右肘、双膝正侧位X光,251,260,右肘、双膝正侧位X光,Ch,右肘,Bo
287,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-39.txt,右肘、双膝正侧位X光,251,260,右肘、双膝正侧位X光,Ch,双膝正侧位X光,Ch
288,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-39.txt,头面部鼻背部,283,288,头面部,Bo,头面部鼻背部,Bo
289,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-39.txt,头面部鼻背部,283,288,鼻背部,Bo,头面部鼻背部,Bo
290,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-39.txt,神经系统查体,425,430,神经系统查体,Ch,查体,Ch
291,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-39.txt,右肘、双膝正侧位X光,491,500,右肘、双膝正侧位X光,Ch,右肘,Bo
292,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-39.txt,右肘、双膝正侧位X光,491,500,右肘、双膝正侧位X光,Ch,双膝正侧位X光,Ch
293,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-50.txt,膀胱结石,171,174,膀胱结石,Si,膀胱,Bo
294,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-50.txt,膀胱炎,176,178,膀胱炎,Si,,
295,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-50.txt,胃肠,408,409,胃肠,Bo,,
296,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-50.txt,胃肠,438,439,胃肠,Bo,,
297,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-54.txt,行尿常规检验,79,84,行尿常规检验,Ch,尿常规,Ch
298,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-54.txt,无痛血尿,95,98,无痛血尿,Si,,
299,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-54.txt,右肾囊肿,307,310,右肾,Bo,右肾囊肿,Si
300,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-54.txt,右侧输尿管,314,318,,,右侧输尿管,Bo
301,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-58.txt,皮肾镜碎石取石术,29,36,碎石取石术,Tr,皮肾镜碎石取石术,Tr
302,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-58.txt,右肾,38,39,右肾,Bo,,
303,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-58.txt,皮肾镜碎石取石术,64,71,碎石取石术,Tr,皮肾镜碎石取石术,Tr
304,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-58.txt,右肾,73,74,右肾,Bo,,
305,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-58.txt,会阴部,113,115,阴部,Bo,会阴部,Bo
306,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-58.txt,双肾盂,214,216,双肾,Bo,双肾盂,Bo
307,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-58.txt,双肾结石合并肾积水,243,251,双肾结石合并肾积水,Si,双肾结石,Si
308,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-58.txt,双肾结石合并肾积水,243,251,双肾结石合并肾积水,Si,肾积水,Si
309,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-58.txt,胸廓两侧,306,309,胸廓,Bo,胸廓两侧,Bo
310,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-58.txt,右肾,557,558,,,右肾,Bo
311,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-58.txt,双肾盂,584,586,双肾,Bo,双肾盂,Bo
312,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-6.txt,自腹壁造瘘口,82,87,自腹壁造瘘口,Bo,,
313,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-60.txt,拳,41,41,拳,Bo,,
314,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-60.txt,啰音,358,359,,,啰音,Ch
315,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-60.txt,双上臂上段,400,404,双上臂,Bo,双上臂上段,Bo
316,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-60.txt,青紫,411,412,,,青紫,Sy
317,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-74.txt,龟头,29,30,龟头,Bo,,
318,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-74.txt,包皮过长,111,114,包皮过长,Si,,
319,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-74.txt,胸廓两侧,170,173,胸廓,Bo,胸廓两侧,Bo
320,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-74.txt,胸膜,206,207,,,胸膜,Bo
321,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-74.txt,双肺,212,213,,,双肺,Bo
322,/Users/floyd/Desktop/Research/NER-CRF/cctner/dataset/annoted/batch1/病史特点/病史特点-74.txt,包皮,341,342,包皮,Bo,,
